AGE,AREA_KM2,NAME,POP,FIPS,time,SEX,abs_pop,성별
4,96920,"Korea, South",178010,KS,2044,Male,178010,남자
5,96920,"Korea, South",179370,KS,2044,Male,179370,남자
6,96920,"Korea, South",180933,KS,2044,Male,180933,남자
7,96920,"Korea, South",182655,KS,2044,Male,182655,남자
8,96920,"Korea, South",185120,KS,2044,Male,185120,남자
9,96920,"Korea, South",188398,KS,2044,Male,188398,남자
10,96920,"Korea, South",191967,KS,2044,Male,191967,남자
11,96920,"Korea, South",195569,KS,2044,Male,195569,남자
12,96920,"Korea, South",199294,KS,2044,Male,199294,남자
13,96920,"Korea, South",203147,KS,2044,Male,203147,남자
14,96920,"Korea, South",206709,KS,2044,Male,206709,남자
15,96920,"Korea, South",209892,KS,2044,Male,209892,남자
16,96920,"Korea, South",212837,KS,2044,Male,212837,남자
17,96920,"Korea, South",215350,KS,2044,Male,215350,남자
18,96920,"Korea, South",217018,KS,2044,Male,217018,남자
19,96920,"Korea, South",217222,KS,2044,Male,217222,남자
20,96920,"Korea, South",217013,KS,2044,Male,217013,남자
21,96920,"Korea, South",217157,KS,2044,Male,217157,남자
22,96920,"Korea, South",217200,KS,2044,Male,217200,남자
23,96920,"Korea, South",217476,KS,2044,Male,217476,남자
24,96920,"Korea, South",218104,KS,2044,Male,218104,남자
25,96920,"Korea, South",219128,KS,2044,Male,219128,남자
26,96920,"Korea, South",220665,KS,2044,Male,220665,남자
27,96920,"Korea, South",223001,KS,2044,Male,223001,남자
28,96920,"Korea, South",226367,KS,2044,Male,226367,남자
29,96920,"Korea, South",229355,KS,2044,Male,229355,남자
30,96920,"Korea, South",231463,KS,2044,Male,231463,남자
31,96920,"Korea, South",245621,KS,2044,Male,245621,남자
32,96920,"Korea, South",255897,KS,2044,Male,255897,남자
33,96920,"Korea, South",254240,KS,2044,Male,254240,남자
34,96920,"Korea, South",249258,KS,2044,Male,249258,남자
35,96920,"Korea, South",249468,KS,2044,Male,249468,남자
36,96920,"Korea, South",262872,KS,2044,Male,262872,남자
37,96920,"Korea, South",260182,KS,2044,Male,260182,남자
38,96920,"Korea, South",247189,KS,2044,Male,247189,남자
39,96920,"Korea, South",255697,KS,2044,Male,255697,남자
40,96920,"Korea, South",272136,KS,2044,Male,272136,남자
41,96920,"Korea, South",278714,KS,2044,Male,278714,남자
42,96920,"Korea, South",295911,KS,2044,Male,295911,남자
43,96920,"Korea, South",332869,KS,2044,Male,332869,남자
44,96920,"Korea, South",349116,KS,2044,Male,349116,남자
45,96920,"Korea, South",351958,KS,2044,Male,351958,남자
46,96920,"Korea, South",367581,KS,2044,Male,367581,남자
47,96920,"Korea, South",381329,KS,2044,Male,381329,남자
48,96920,"Korea, South",394798,KS,2044,Male,394798,남자
49,96920,"Korea, South",404572,KS,2044,Male,404572,남자
50,96920,"Korea, South",405616,KS,2044,Male,405616,남자
51,96920,"Korea, South",406268,KS,2044,Male,406268,남자
52,96920,"Korea, South",402699,KS,2044,Male,402699,남자
53,96920,"Korea, South",384979,KS,2044,Male,384979,남자
54,96920,"Korea, South",348889,KS,2044,Male,348889,남자
55,96920,"Korea, South",357710,KS,2044,Male,357710,남자
56,96920,"Korea, South",351214,KS,2044,Male,351214,남자
57,96920,"Korea, South",340570,KS,2044,Male,340570,남자
58,96920,"Korea, South",354106,KS,2044,Male,354106,남자
59,96920,"Korea, South",346313,KS,2044,Male,346313,남자
60,96920,"Korea, South",370036,KS,2044,Male,370036,남자
61,96920,"Korea, South",397567,KS,2044,Male,397567,남자
62,96920,"Korea, South",422430,KS,2044,Male,422430,남자
63,96920,"Korea, South",438132,KS,2044,Male,438132,남자
64,96920,"Korea, South",423000,KS,2044,Male,423000,남자
65,96920,"Korea, South",398155,KS,2044,Male,398155,남자
66,96920,"Korea, South",356339,KS,2044,Male,356339,남자
67,96920,"Korea, South",353074,KS,2044,Male,353074,남자
68,96920,"Korea, South",342071,KS,2044,Male,342071,남자
69,96920,"Korea, South",348847,KS,2044,Male,348847,남자
70,96920,"Korea, South",362243,KS,2044,Male,362243,남자
71,96920,"Korea, South",354634,KS,2044,Male,354634,남자
72,96920,"Korea, South",351018,KS,2044,Male,351018,남자
73,96920,"Korea, South",332982,KS,2044,Male,332982,남자
74,96920,"Korea, South",335118,KS,2044,Male,335118,남자
75,96920,"Korea, South",337295,KS,2044,Male,337295,남자
76,96920,"Korea, South",318701,KS,2044,Male,318701,남자
77,96920,"Korea, South",265584,KS,2044,Male,265584,남자
78,96920,"Korea, South",255172,KS,2044,Male,255172,남자
79,96920,"Korea, South",244589,KS,2044,Male,244589,남자
80,96920,"Korea, South",243058,KS,2044,Male,243058,남자
81,96920,"Korea, South",245857,KS,2044,Male,245857,남자
82,96920,"Korea, South",235117,KS,2044,Male,235117,남자
83,96920,"Korea, South",221229,KS,2044,Male,221229,남자
84,96920,"Korea, South",200926,KS,2044,Male,200926,남자
85,96920,"Korea, South",182994,KS,2044,Male,182994,남자
86,96920,"Korea, South",156722,KS,2044,Male,156722,남자
87,96920,"Korea, South",132221,KS,2044,Male,132221,남자
88,96920,"Korea, South",111736,KS,2044,Male,111736,남자
89,96920,"Korea, South",101468,KS,2044,Male,101468,남자
90,96920,"Korea, South",76967,KS,2044,Male,76967,남자
91,96920,"Korea, South",55010,KS,2044,Male,55010,남자
92,96920,"Korea, South",53874,KS,2044,Male,53874,남자
93,96920,"Korea, South",34724,KS,2044,Male,34724,남자
94,96920,"Korea, South",30098,KS,2044,Male,30098,남자
95,96920,"Korea, South",25194,KS,2044,Male,25194,남자
96,96920,"Korea, South",20066,KS,2044,Male,20066,남자
97,96920,"Korea, South",15762,KS,2044,Male,15762,남자
98,96920,"Korea, South",10951,KS,2044,Male,10951,남자
99,96920,"Korea, South",7232,KS,2044,Male,7232,남자
100,96920,"Korea, South",18043,KS,2044,Male,18043,남자
0,96920,"Korea, South",173997,KS,2045,Male,173997,남자
1,96920,"Korea, South",174370,KS,2045,Male,174370,남자
2,96920,"Korea, South",175057,KS,2045,Male,175057,남자
3,96920,"Korea, South",176008,KS,2045,Male,176008,남자
4,96920,"Korea, South",176928,KS,2045,Male,176928,남자
5,96920,"Korea, South",177957,KS,2045,Male,177957,남자
6,96920,"Korea, South",179333,KS,2045,Male,179333,남자
7,96920,"Korea, South",180895,KS,2045,Male,180895,남자
8,96920,"Korea, South",182620,KS,2045,Male,182620,남자
9,96920,"Korea, South",185084,KS,2045,Male,185084,남자
10,96920,"Korea, South",188368,KS,2045,Male,188368,남자
11,96920,"Korea, South",191944,KS,2045,Male,191944,남자
12,96920,"Korea, South",195546,KS,2045,Male,195546,남자
13,96920,"Korea, South",199267,KS,2045,Male,199267,남자
14,96920,"Korea, South",203116,KS,2045,Male,203116,남자
15,96920,"Korea, South",206718,KS,2045,Male,206718,남자
16,96920,"Korea, South",209953,KS,2045,Male,209953,남자
17,96920,"Korea, South",212882,KS,2045,Male,212882,남자
18,96920,"Korea, South",215379,KS,2045,Male,215379,남자
19,96920,"Korea, South",217033,KS,2045,Male,217033,남자
20,96920,"Korea, South",217366,KS,2045,Male,217366,남자
21,96920,"Korea, South",217327,KS,2045,Male,217327,남자
22,96920,"Korea, South",217467,KS,2045,Male,217467,남자
23,96920,"Korea, South",217507,KS,2045,Male,217507,남자
24,96920,"Korea, South",217784,KS,2045,Male,217784,남자
25,96920,"Korea, South",218448,KS,2045,Male,218448,남자
26,96920,"Korea, South",219524,KS,2045,Male,219524,남자
27,96920,"Korea, South",221067,KS,2045,Male,221067,남자
28,96920,"Korea, South",223405,KS,2045,Male,223405,남자
29,96920,"Korea, South",226769,KS,2045,Male,226769,남자
30,96920,"Korea, South",229622,KS,2045,Male,229622,남자
31,96920,"Korea, South",231560,KS,2045,Male,231560,남자
32,96920,"Korea, South",245704,KS,2045,Male,245704,남자
33,96920,"Korea, South",255965,KS,2045,Male,255965,남자
34,96920,"Korea, South",254303,KS,2045,Male,254303,남자
35,96920,"Korea, South",249261,KS,2045,Male,249261,남자
36,96920,"Korea, South",249391,KS,2045,Male,249391,남자
37,96920,"Korea, South",262769,KS,2045,Male,262769,남자
38,96920,"Korea, South",260065,KS,2045,Male,260065,남자
39,96920,"Korea, South",247057,KS,2045,Male,247057,남자
40,96920,"Korea, South",255538,KS,2045,Male,255538,남자
41,96920,"Korea, South",271936,KS,2045,Male,271936,남자
42,96920,"Korea, South",278463,KS,2045,Male,278463,남자
43,96920,"Korea, South",295587,KS,2045,Male,295587,남자
44,96920,"Korea, South",332425,KS,2045,Male,332425,남자
45,96920,"Korea, South",348591,KS,2045,Male,348591,남자
46,96920,"Korea, South",351365,KS,2045,Male,351365,남자
47,96920,"Korea, South",366865,KS,2045,Male,366865,남자
48,96920,"Korea, South",380486,KS,2045,Male,380486,남자
49,96920,"Korea, South",393820,KS,2045,Male,393820,남자
50,96920,"Korea, South",403466,KS,2045,Male,403466,남자
51,96920,"Korea, South",404400,KS,2045,Male,404400,남자
52,96920,"Korea, South",404926,KS,2045,Male,404926,남자
53,96920,"Korea, South",401234,KS,2045,Male,401234,남자
54,96920,"Korea, South",383435,KS,2045,Male,383435,남자
55,96920,"Korea, South",347389,KS,2045,Male,347389,남자
56,96920,"Korea, South",356030,KS,2045,Male,356030,남자
57,96920,"Korea, South",349386,KS,2045,Male,349386,남자
58,96920,"Korea, South",338604,KS,2045,Male,338604,남자
59,96920,"Korea, South",351830,KS,2045,Male,351830,남자
60,96920,"Korea, South",343928,KS,2045,Male,343928,남자
61,96920,"Korea, South",367285,KS,2045,Male,367285,남자
62,96920,"Korea, South",394280,KS,2045,Male,394280,남자
63,96920,"Korea, South",418582,KS,2045,Male,418582,남자
64,96920,"Korea, South",433770,KS,2045,Male,433770,남자
65,96920,"Korea, South",418442,KS,2045,Male,418442,남자
66,96920,"Korea, South",393516,KS,2045,Male,393516,남자
67,96920,"Korea, South",351836,KS,2045,Male,351836,남자
68,96920,"Korea, South",348196,KS,2045,Male,348196,남자
69,96920,"Korea, South",336854,KS,2045,Male,336854,남자
70,96920,"Korea, South",342604,KS,2045,Male,342604,남자
71,96920,"Korea, South",354692,KS,2045,Male,354692,남자
72,96920,"Korea, South",346465,KS,2045,Male,346465,남자
73,96920,"Korea, South",342107,KS,2045,Male,342107,남자
74,96920,"Korea, South",323693,KS,2045,Male,323693,남자
75,96920,"Korea, South",324849,KS,2045,Male,324849,남자
76,96920,"Korea, South",325950,KS,2045,Male,325950,남자
77,96920,"Korea, South",306933,KS,2045,Male,306933,남자
78,96920,"Korea, South",254783,KS,2045,Male,254783,남자
79,96920,"Korea, South",243682,KS,2045,Male,243682,남자
80,96920,"Korea, South",232448,KS,2045,Male,232448,남자
81,96920,"Korea, South",229846,KS,2045,Male,229846,남자
82,96920,"Korea, South",231218,KS,2045,Male,231218,남자
83,96920,"Korea, South",219797,KS,2045,Male,219797,남자
84,96920,"Korea, South",205470,KS,2045,Male,205470,남자
85,96920,"Korea, South",185297,KS,2045,Male,185297,남자
86,96920,"Korea, South",167469,KS,2045,Male,167469,남자
87,96920,"Korea, South",142238,KS,2045,Male,142238,남자
88,96920,"Korea, South",118929,KS,2045,Male,118929,남자
89,96920,"Korea, South",99533,KS,2045,Male,99533,남자
90,96920,"Korea, South",89449,KS,2045,Male,89449,남자
91,96920,"Korea, South",67092,KS,2045,Male,67092,남자
92,96920,"Korea, South",47380,KS,2045,Male,47380,남자
93,96920,"Korea, South",45807,KS,2045,Male,45807,남자
94,96920,"Korea, South",29123,KS,2045,Male,29123,남자
95,96920,"Korea, South",24876,KS,2045,Male,24876,남자
96,96920,"Korea, South",20503,KS,2045,Male,20503,남자
97,96920,"Korea, South",16062,KS,2045,Male,16062,남자
98,96920,"Korea, South",12399,KS,2045,Male,12399,남자
99,96920,"Korea, South",8458,KS,2045,Male,8458,남자
100,96920,"Korea, South",18252,KS,2045,Male,18252,남자
0,96920,"Korea, South",173568,KS,2046,Male,173568,남자
1,96920,"Korea, South",173913,KS,2046,Male,173913,남자
2,96920,"Korea, South",174303,KS,2046,Male,174303,남자
3,96920,"Korea, South",175000,KS,2046,Male,175000,남자
4,96920,"Korea, South",175954,KS,2046,Male,175954,남자
5,96920,"Korea, South",176885,KS,2046,Male,176885,남자
6,96920,"Korea, South",177926,KS,2046,Male,177926,남자
7,96920,"Korea, South",179301,KS,2046,Male,179301,남자
8,96920,"Korea, South",180866,KS,2046,Male,180866,남자
9,96920,"Korea, South",182591,KS,2046,Male,182591,남자
10,96920,"Korea, South",185059,KS,2046,Male,185059,남자
11,96920,"Korea, South",188348,KS,2046,Male,188348,남자
12,96920,"Korea, South",191922,KS,2046,Male,191922,남자
13,96920,"Korea, South",195523,KS,2046,Male,195523,남자
14,96920,"Korea, South",199239,KS,2046,Male,199239,남자
15,96920,"Korea, South",203114,KS,2046,Male,203114,남자
16,96920,"Korea, South",206754,KS,2046,Male,206754,남자
17,96920,"Korea, South",209972,KS,2046,Male,209972,남자
18,96920,"Korea, South",212885,KS,2046,Male,212885,남자
19,96920,"Korea, South",215368,KS,2046,Male,215368,남자
20,96920,"Korea, South",217112,KS,2046,Male,217112,남자
21,96920,"Korea, South",217577,KS,2046,Male,217577,남자
22,96920,"Korea, South",217533,KS,2046,Male,217533,남자
23,96920,"Korea, South",217670,KS,2046,Male,217670,남자
24,96920,"Korea, South",217712,KS,2046,Male,217712,남자
25,96920,"Korea, South",218011,KS,2046,Male,218011,남자
26,96920,"Korea, South",218714,KS,2046,Male,218714,남자
27,96920,"Korea, South",219797,KS,2046,Male,219797,남자
28,96920,"Korea, South",221342,KS,2046,Male,221342,남자
29,96920,"Korea, South",223679,KS,2046,Male,223679,남자
30,96920,"Korea, South",226944,KS,2046,Male,226944,남자
31,96920,"Korea, South",229662,KS,2046,Male,229662,남자
32,96920,"Korea, South",231593,KS,2046,Male,231593,남자
33,96920,"Korea, South",245720,KS,2046,Male,245720,남자
34,96920,"Korea, South",255970,KS,2046,Male,255970,남자
35,96920,"Korea, South",254259,KS,2046,Male,254259,남자
36,96920,"Korea, South",249153,KS,2046,Male,249153,남자
37,96920,"Korea, South",249272,KS,2046,Male,249272,남자
38,96920,"Korea, South",262619,KS,2046,Male,262619,남자
39,96920,"Korea, South",259891,KS,2046,Male,259891,남자
40,96920,"Korea, South",246876,KS,2046,Male,246876,남자
41,96920,"Korea, South",255325,KS,2046,Male,255325,남자
42,96920,"Korea, South",271660,KS,2046,Male,271660,남자
43,96920,"Korea, South",278133,KS,2046,Male,278133,남자
44,96920,"Korea, South",295177,KS,2046,Male,295177,남자
45,96920,"Korea, South",331896,KS,2046,Male,331896,남자
46,96920,"Korea, South",347966,KS,2046,Male,347966,남자
47,96920,"Korea, South",350649,KS,2046,Male,350649,남자
48,96920,"Korea, South",366022,KS,2046,Male,366022,남자
49,96920,"Korea, South",379511,KS,2046,Male,379511,남자
50,96920,"Korea, South",392711,KS,2046,Male,392711,남자
51,96920,"Korea, South",402220,KS,2046,Male,402220,남자
52,96920,"Korea, South",403030,KS,2046,Male,403030,남자
53,96920,"Korea, South",403415,KS,2046,Male,403415,남자
54,96920,"Korea, South",399583,KS,2046,Male,399583,남자
55,96920,"Korea, South",381745,KS,2046,Male,381745,남자
56,96920,"Korea, South",345741,KS,2046,Male,345741,남자
57,96920,"Korea, South",354157,KS,2046,Male,354157,남자
58,96920,"Korea, South",347349,KS,2046,Male,347349,남자
59,96920,"Korea, South",336414,KS,2046,Male,336414,남자
60,96920,"Korea, South",349389,KS,2046,Male,349389,남자
61,96920,"Korea, South",341361,KS,2046,Male,341361,남자
62,96920,"Korea, South",364240,KS,2046,Male,364240,남자
63,96920,"Korea, South",390679,KS,2046,Male,390679,남자
64,96920,"Korea, South",414406,KS,2046,Male,414406,남자
65,96920,"Korea, South",429092,KS,2046,Male,429092,남자
66,96920,"Korea, South",413573,KS,2046,Male,413573,남자
67,96920,"Korea, South",388551,KS,2046,Male,388551,남자
68,96920,"Korea, South",346982,KS,2046,Male,346982,남자
69,96920,"Korea, South",342893,KS,2046,Male,342893,남자
70,96920,"Korea, South",330839,KS,2046,Male,330839,남자
71,96920,"Korea, South",335485,KS,2046,Male,335485,남자
72,96920,"Korea, South",346544,KS,2046,Male,346544,남자
73,96920,"Korea, South",337695,KS,2046,Male,337695,남자
74,96920,"Korea, South",332590,KS,2046,Male,332590,남자
75,96920,"Korea, South",313804,KS,2046,Male,313804,남자
76,96920,"Korea, South",313959,KS,2046,Male,313959,남자
77,96920,"Korea, South",313953,KS,2046,Male,313953,남자
78,96920,"Korea, South",294491,KS,2046,Male,294491,남자
79,96920,"Korea, South",243349,KS,2046,Male,243349,남자
80,96920,"Korea, South",231629,KS,2046,Male,231629,남자
81,96920,"Korea, South",219857,KS,2046,Male,219857,남자
82,96920,"Korea, South",216208,KS,2046,Male,216208,남자
83,96920,"Korea, South",216206,KS,2046,Male,216206,남자
84,96920,"Korea, South",204194,KS,2046,Male,204194,남자
85,96920,"Korea, South",189544,KS,2046,Male,189544,남자
86,96920,"Korea, South",169632,KS,2046,Male,169632,남자
87,96920,"Korea, South",152045,KS,2046,Male,152045,남자
88,96920,"Korea, South",127987,KS,2046,Male,127987,남자
89,96920,"Korea, South",105984,KS,2046,Male,105984,남자
90,96920,"Korea, South",87781,KS,2046,Male,87781,남자
91,96920,"Korea, South",78010,KS,2046,Male,78010,남자
92,96920,"Korea, South",57815,KS,2046,Male,57815,남자
93,96920,"Korea, South",40308,KS,2046,Male,40308,남자
94,96920,"Korea, South",38439,KS,2046,Male,38439,남자
95,96920,"Korea, South",24085,KS,2046,Male,24085,남자
96,96920,"Korea, South",20256,KS,2046,Male,20256,남자
97,96920,"Korea, South",16424,KS,2046,Male,16424,남자
98,96920,"Korea, South",12643,KS,2046,Male,12643,남자
99,96920,"Korea, South",9583,KS,2046,Male,9583,남자
100,96920,"Korea, South",19326,KS,2046,Male,19326,남자
0,96920,"Korea, South",173010,KS,2047,Male,173010,남자
1,96920,"Korea, South",173498,KS,2047,Male,173498,남자
2,96920,"Korea, South",173859,KS,2047,Male,173859,남자
3,96920,"Korea, South",174260,KS,2047,Male,174260,남자
4,96920,"Korea, South",174959,KS,2047,Male,174959,남자
5,96920,"Korea, South",175921,KS,2047,Male,175921,남자
6,96920,"Korea, South",176860,KS,2047,Male,176860,남자
7,96920,"Korea, South",177900,KS,2047,Male,177900,남자
8,96920,"Korea, South",179277,KS,2047,Male,179277,남자
9,96920,"Korea, South",180843,KS,2047,Male,180843,남자
10,96920,"Korea, South",182570,KS,2047,Male,182570,남자
11,96920,"Korea, South",185043,KS,2047,Male,185043,남자
12,96920,"Korea, South",188329,KS,2047,Male,188329,남자
13,96920,"Korea, South",191902,KS,2047,Male,191902,남자
14,96920,"Korea, South",195498,KS,2047,Male,195498,남자
15,96920,"Korea, South",199226,KS,2047,Male,199226,남자
16,96920,"Korea, South",203124,KS,2047,Male,203124,남자
